measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,59,Latvia,3,Both,20,75-79 years,842,Environmental heat and cold exposure,3,Rate,2007,9.95966686,12.21638367,7.948011254
1,Deaths,59,Latvia,3,Both,30,80-84 years,842,Environmental heat and cold exposure,1,Number,2007,4.203116719,5.274221743,3.305853564
1,Deaths,59,Latvia,3,Both,30,80-84 years,842,Environmental heat and cold exposure,2,Percent,2007,0.000858008,0.001077513,0.000673084
1,Deaths,59,Latvia,3,Both,30,80-84 years,842,Environmental heat and cold exposure,3,Rate,2007,8.625585591,10.82369444,6.784232932
1,Deaths,59,Latvia,3,Both,31,85-89 years,842,Environmental heat and cold exposure,1,Number,2007,1.602312916,2.077137464,1.193931566
1,Deaths,59,Latvia,3,Both,31,85-89 years,842,Environmental heat and cold exposure,2,Percent,2007,0.000603393,0.000780183,0.000447514
1,Deaths,59,Latvia,3,Both,31,85-89 years,842,Environmental heat and cold exposure,3,Rate,2007,8.894573935,11.53036499,6.627614669
1,Deaths,59,Latvia,3,Both,32,90-94 years,842,Environmental heat and cold exposure,1,Number,2007,0.831956826,1.126208785,0.605447603
1,Deaths,59,Latvia,3,Both,32,90-94 years,842,Environmental heat and cold exposure,2,Percent,2007,0.000482494,0.000647917,0.000351428
1,Deaths,59,Latvia,3,Both,32,90-94 years,842,Environmental heat and cold exposure,3,Rate,2007,10.77058755,14.57999975,7.838178873
1,Deaths,59,Latvia,3,Both,235,95+ years,842,Environmental heat and cold exposure,1,Number,2007,0.284575761,0.395558025,0.195318116
1,Deaths,59,Latvia,3,Both,235,95+ years,842,Environmental heat and cold exposure,2,Percent,2007,0.000326129,0.000453033,0.000224009
1,Deaths,59,Latvia,3,Both,235,95+ years,842,Environmental heat and cold exposure,3,Rate,2007,11.25303844,15.64163314,7.723504854
1,Deaths,45,Bulgaria,3,Both,4,28-364 days,842,Environmental heat and cold exposure,1,Number,2007,0.235428583,0.319269059,0.172021762
1,Deaths,45,Bulgaria,3,Both,4,28-364 days,842,Environmental heat and cold exposure,2,Percent,2007,0.000716891,0.000959066,0.00053563
1,Deaths,45,Bulgaria,3,Both,4,28-364 days,842,Environmental heat and cold exposure,3,Rate,2007,0.344348455,0.466977313,0.251606781
1,Deaths,45,Bulgaria,3,Both,5,1-4 years,842,Environmental heat and cold exposure,1,Number,2007,0.540998553,0.729809253,0.391484252
1,Deaths,45,Bulgaria,3,Both,5,1-4 years,842,Environmental heat and cold exposure,2,Percent,2007,0.003744184,0.004925845,0.002798517
1,Deaths,45,Bulgaria,3,Both,5,1-4 years,842,Environmental heat and cold exposure,3,Rate,2007,0.198980564,0.268425592,0.143988846
1,Deaths,45,Bulgaria,3,Both,6,5-9 years,842,Environmental heat and cold exposure,1,Number,2007,0.261396789,0.350924615,0.187803103
1,Deaths,45,Bulgaria,3,Both,6,5-9 years,842,Environmental heat and cold exposure,2,Percent,2007,0.002814507,0.003739453,0.002015541
1,Deaths,45,Bulgaria,3,Both,6,5-9 years,842,Environmental heat and cold exposure,3,Rate,2007,0.079691376,0.106985498,0.057255056
1,Deaths,45,Bulgaria,3,Both,7,10-14 years,842,Environmental heat and cold exposure,1,Number,2007,0.292274836,0.396159213,0.211219583
