COUNTRY,meanval,upperval,lowerval,Age,CNTRY,ISO3,Country.code
Norway,1.1904735507023533e-4,1.273277516336738e-4,1.1079613784725197e-4,85,NOR,NOR,578
Norway,2.2525263116678854e-4,2.4058931562756983e-4,2.1059014512264375e-4,90,NOR,NOR,578
Norway,4.21839462483523e-4,4.5369246456534676e-4,3.9267831004746723e-4,95,NOR,NOR,578
Portugal,6.1554649927729e-7,8.908452438252122e-7,4.3413535359040343e-7,0,PRT,PRT,620
Portugal,3.049995417236741e-7,3.955800639646548e-7,2.3055906840288564e-7,1,PRT,PRT,620
Portugal,3.487137803835408e-7,4.4993202781946626e-7,2.646358461190625e-7,5,PRT,PRT,620
Portugal,4.0250760967659714e-7,5.332615309337652e-7,2.9814194771327704e-7,10,PRT,PRT,620
Portugal,8.102831156575057e-7,1.0823280905750871e-6,5.988668395439766e-7,15,PRT,PRT,620
Portugal,1.1959044839665583e-6,1.5840001108376688e-6,8.838842370707674e-7,20,PRT,PRT,620
Portugal,1.1900860141543374e-6,1.568779666933129e-6,8.859969471518171e-7,25,PRT,PRT,620
Portugal,1.6770398646938212e-6,2.2271553277985457e-6,1.2242177763747017e-6,30,PRT,PRT,620
Portugal,2.053686213218053e-6,2.7202349889345324e-6,1.5247659832769566e-6,35,PRT,PRT,620
Portugal,2.6037138466729234e-6,3.4549331108445954e-6,1.9455163380694707e-6,40,PRT,PRT,620
Portugal,4.259990604180914e-6,5.509708692862861e-6,3.163088058248798e-6,45,PRT,PRT,620
Portugal,4.948517068582747e-6,6.460045297263173e-6,3.752179141703002e-6,50,PRT,PRT,620
Portugal,5.36208352511064e-6,7.024818481875743e-6,4.00142518758171e-6,55,PRT,PRT,620
Portugal,5.902855936779568e-6,7.810803281102534e-6,4.340416929287176e-6,60,PRT,PRT,620
Portugal,7.166713053299945e-6,9.064677139235854e-6,5.506495508985358e-6,65,PRT,PRT,620
Portugal,1.0764941419871049e-5,1.3941648972012755e-5,8.230495995441029e-6,70,PRT,PRT,620
Portugal,1.6549844826276434e-5,2.035036127273662e-5,1.3424195743545415e-5,75,PRT,PRT,620
Portugal,3.510240794297445e-5,4.247044821507645e-5,2.866105681211154e-5,80,PRT,PRT,620
Portugal,7.860749980253511e-5,9.619863086563575e-5,6.438354152515697e-5,85,PRT,PRT,620
Portugal,1.1000353995357217e-4,1.3481124084936411e-4,8.883717239712537e-5,90,PRT,PRT,620
Portugal,1.690970107841165e-4,2.1568259302214625e-4,1.32260940657111e-4,95,PRT,PRT,620
Spain,6.28234874279302e-7,9.022233963655692e-7,4.4021111601195944e-7,0,ESP,ESP,724
Spain,2.5744841310874975e-7,3.5640406953042413e-7,1.8134280886802364e-7,1,ESP,ESP,724
Spain,1.9663870011646755e-7,2.487677268290603e-7,1.5090979142634173e-7,5,ESP,ESP,724
Spain,2.3028793860732976e-7,2.923099139401671e-7,1.7794899280792427e-7,10,ESP,ESP,724
Spain,7.792987463976146e-7,9.844636208425467e-7,6.110382333267098e-7,15,ESP,ESP,724
Spain,9.18480473042123e-7,1.176109211306048e-6,7.156606528818466e-7,20,ESP,ESP,724
Spain,8.956765271753386e-7,1.1233161720461012e-6,7.081216959617e-7,25,ESP,ESP,724
Spain,1.2037848433001347e-6,1.526615071742962e-6,9.486645527870649e-7,30,ESP,ESP,724
Spain,1.6352970998279806e-6,2.012448919690315e-6,1.3139951473544398e-6,35,ESP,ESP,724
Spain,1.8195138088437594e-6,2.2741514086258825e-6,1.4448206715927916e-6,40,ESP,ESP,724
Spain,2.4919627262098436e-6,3.0512851986019467e-6,2.0096312155477144e-6,45,ESP,ESP,724
Spain,3.287606285582744e-6,3.993606841520777e-6,2.6922051956457133e-6,50,ESP,ESP,724
Spain,3.5423918168889104e-6,4.350311640787897e-6,2.843666612460655e-6,55,ESP,ESP,724
Spain,3.3123267001339035e-6,4.129993834742321e-6,2.6273509147272096e-6,60,ESP,ESP,724
Spain,3.852569008899235e-6,4.741436268892123e-6,3.09477494633723e-6,65,ESP,ESP,724
Spain,6.591366360205079e-6,8.004876463924243e-6,5.406882128244385e-6,70,ESP,ESP,724
Spain,8.862247136951221e-6,1.0539073225561438e-5,7.368637123546864e-6,75,ESP,ESP,724
Spain,1.6194097403561614e-5,1.9113727051206374e-5,1.3595351510059203e-5,80,ESP,ESP,724
Spain,3.280647265625877e-5,3.907538988407753e-5,2.729761493308968e-5,85,ESP,ESP,724
Spain,4.624970704867737e-5,5.585047375926155e-5,3.78661062172195e-5,90,ESP,ESP,724
Spain,9.09062489285822e-5,1.136183402508717e-4,7.244087167363441e-5,95,ESP,ESP,724
Sweden,1.7023742397674064e-6,2.263122701151723e-6,1.184878097501991e-6,0,SWE,SWE,752
Sweden,1.6849344033103907e-6,2.2510012484772527e-6,1.1968579193410456e-6,1,SWE,SWE,752
Sweden,1.8766735556709357e-6,2.3254533033544834e-6,1.441317086011373e-6,5,SWE,SWE,752
Sweden,1.9118668024351114e-6,2.3627156990116502e-6,1.5141928998737304e-6,10,SWE,SWE,752
Sweden,2.4419327240875895e-6,2.9695672271080417e-6,1.9912078106641838e-6,15,SWE,SWE,752
Sweden,2.230064609433278e-6,2.7236242287047626e-6,1.8162339447101143e-6,20,SWE,SWE,752
Sweden,2.2434050133814323e-6,2.7032449035032788e-6,1.8622474697783636e-6,25,SWE,SWE,752
Sweden,2.6284726893131043e-6,3.1831387440964745e-6,2.1583162338284982e-6,30,SWE,SWE,752
Sweden,3.3895877601914406e-006,4.060230776177761e-6,2.830508400031413e-6,35,SWE,SWE,752
Sweden,4.892890743186282e-6,5.957618367100132e-6,3.999497733276679e-6,40,SWE,SWE,752
Sweden,5.749741925903072e-6,6.907036660967385e-6,4.785868582853032e-6,45,SWE,SWE,752
Sweden,6.109326257962055e-6,7.373866372546181e-6,5.045130685075095e-6,50,SWE,SWE,752
Sweden,8.634408886754009e-6,1.0424904760120774e-5,7.13204693285872e-6,55,SWE,SWE,752
Sweden,1.10924648689478e-5,1.3581498925857264e-5,8.981682300189793e-6,60,SWE,SWE,752
Sweden,1.2969827930086518e-5,1.5818419997351174e-5,1.0591888879412537e-5,65,SWE,SWE,752
Sweden,1.6708799158384687e-5,2.0584319213557884e-5,1.3554701116388687e-5,70,SWE,SWE,752
Sweden,2.606147776450272e-5,3.101308160305635e-5,2.1821998472737795e-5,75,SWE,SWE,752
Sweden,6.467212543849337e-5,7.604098592540361e-5,5.439773276367238e-5,80,SWE,SWE,752
Sweden,1.272763828003374e-4,1.4921547202250538e-4,1.0891442379002114e-4,85,SWE,SWE,752
Sweden,2.156074671157255e-4,2.5374264887701744e-4,1.841320683256503e-4,90,SWE,SWE,752
Sweden,3.706883385294704e-4,4.463156064057839e-4,3.025415756927366e-4,95,SWE,SWE,752
Switzerland,4.904251695944702e-7,7.17554403331702e-7,3.302045005063316e-7,0,CHE,CHE,756
Switzerland,2.0940361838040907e-7,2.998773233505489e-7,1.4342581986555852e-7,1,CHE,CHE,756
Switzerland,3.2255127008074907e-7,4.1297651569154564e-7,2.424652160943073e-7,5,CHE,CHE,756
Switzerland,3.5370901951274313e-7,4.498990617988978e-7,2.713126528395584e-7,10,CHE,CHE,756
Switzerland,7.645409689250633e-7,9.531327511435109e-7,6.141419513659141e-7,15,CHE,CHE,756
Switzerland,9.042732010952454e-7,1.1481093782869057e-6,7.017416959181903e-7,20,CHE,CHE,756
Switzerland,8.17392256668448e-7,1.0154824720619598e-6,6.509385826173733e-7,25,CHE,CHE,756
Switzerland,9.094917447022169e-7,1.1435901902223594e-6,7.15806393626898e-7,30,CHE,CHE,756
Switzerland,1.1069284124897992e-6,1.3806335689096532e-6,8.705988284877929e-7,35,CHE,CHE,756
Switzerland,1.4459758347133504e-6,1.8263896943035168e-6,1.1154915537794227e-6,40,CHE,CHE,756
Switzerland,2.244798341430761e-6,2.80294953681219e-6,1.7696674078849766e-6,45,CHE,CHE,756
Switzerland,2.132114325318967e-6,2.634597518000803e-6,1.686953650116921e-6,50,CHE,CHE,756
Switzerland,2.959059261033129e-6,3.7474619133723365e-6,2.3238248967005515e-6,55,CHE,CHE,756
Switzerland,3.2522065039745956e-6,4.221152518786727e-6,2.468459903875165e-6,60,CHE,CHE,756
Switzerland,4.096235135444647e-6,5.099381709492474e-6,3.204601684927298e-6,65,CHE,CHE,756
Switzerland,5.033443244296594e-6,6.439828199113727e-6,3.871966212694513e-6,70,CHE,CHE,756
Switzerland,4.9037689732527796e-006,6.184667646596565e-6,3.842969293341429e-6,75,CHE,CHE,756
Switzerland,9.70445155577077e-6,1.2279727033576438e-5,7.592690183973598e-6,80,CHE,CHE,756
Switzerland,1.1585768282108225e-5,1.443783227801183e-5,8.873007419972586e-6,85,CHE,CHE,756
Switzerland,1.5894022108030305e-5,1.9619548200120996e-5,1.2309446799118315e-5,90,CHE,CHE,756
Switzerland,2.491945127043274e-5,3.1318554621252686e-5,1.89105920170411e-5,95,CHE,CHE,756
United Kingdom of Great Britain and Northern Ireland,5.719812076190087e-7,6.165947092384218e-7,4.954354078510234e-7,0,GBR,GBR,826
United Kingdom of Great Britain and Northern Ireland,1.7500258358225068e-7,1.873582395539411e-7,1.6210487210297673e-7,1,GBR,GBR,826
United Kingdom of Great Britain and Northern Ireland,1.242586909180361e-7,1.30669181511306e-7,1.1850729634685322e-7,5,GBR,GBR,826
United Kingdom of Great Britain and Northern Ireland,1.20573007881191e-7,1.2580262648916245e-7,1.1552084124484048e-7,10,GBR,GBR,826
United Kingdom of Great Britain and Northern Ireland,5.038255618969768e-7,5.318245338741939e-7,4.765560236818747e-7,15,GBR,GBR,826
United Kingdom of Great Britain and Northern Ireland,7.726626819743518e-7,8.160918241011982e-7,7.313140952240001e-7,20,GBR,GBR,826
United Kingdom of Great Britain and Northern Ireland,7.64339209328075e-7,8.04647393896034e-7,7.268117961474303e-7,25,GBR,GBR,826
United Kingdom of Great Britain and Northern Ireland,1.0505756730667762e-6,1.103222244444841e-6,9.969884957014388e-7,30,GBR,GBR,826
United Kingdom of Great Britain and Northern Ireland,1.3011726633259893e-6,1.3636619965827116e-6,1.2335888852312141e-6,35,GBR,GBR,826
United Kingdom of Great Britain and Northern Ireland,1.6517251132282573e-6,1.726767935835824e-6,1.5790791561353178e-6,40,GBR,GBR,826
United Kingdom of Great Britain and Northern Ireland,2.207593850776124e-6,2.3030658489475946e-6,2.115356117166533e-6,45,GBR,GBR,826
United Kingdom of Great Britain and Northern Ireland,2.2957471705107847e-6,2.3976801440273265e-6,2.1957768780907172e-6,50,GBR,GBR,826
United Kingdom of Great Britain and Northern Ireland,2.578772862773734e-6,2.6944583588355198e-6,2.4670972042309428e-6,55,GBR,GBR,826
United Kingdom of Great Britain and Northern Ireland,3.1231782667131964e-6,3.278628601958019e-6,2.9777850699032023e-6,60,GBR,GBR,826
United Kingdom of Great Britain and Northern Ireland,4.4335161327679595e-6,4.63762558402986e-6,4.242761694546495e-6,65,GBR,GBR,826
United Kingdom of Great Britain and Northern Ireland,7.310897498541364e-6,7.666559537555868e-6,6.984110203621187e-6,70,GBR,GBR,826
United Kingdom of Great Britain and Northern Ireland,1.3323648779110348e-5,1.3871234612379107e-5,1.2802499365324799e-5,75,GBR,GBR,826
United Kingdom of Great Britain and Northern Ireland,2.927830676216586e-5,3.031932313739534e-5,2.8207110568002243e-5,80,GBR,GBR,826
United Kingdom of Great Britain and Northern Ireland,7.614007594025837e-5,7.893701281889848e-5,7.330718239996175e-5,85,GBR,GBR,826
United Kingdom of Great Britain and Northern Ireland,1.2164080286577608e-4,1.26693003647982e-4,1.1647881019515746e-4,90,GBR,GBR,826
United Kingdom of Great Britain and Northern Ireland,2.2159103293607153e-4,2.3077936066146176e-4,2.129056728834686e-4,95,GBR,GBR,826
